metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
iterations,1716113758,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1716113758,1.000000,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_duration,1716113758,143.026405,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_blocked,1716113758,0.002720,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_connecting,1716113758,0.000000,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_tls_handshaking,1716113758,0.000000,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_sending,1716113758,0.022195,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_waiting,1716113758,142.928846,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_receiving,1716113758,0.075364,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_failed,1716113758,0.000000,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
checks,1716113758,1.000000,is status 302,,,,,,,,default,,,,,,,
vus,1716113759,1.000000,,,,,,,,,,,,,,,,
vus_max,1716113759,1.000000,,,,,,,,,,,,,,,,
data_sent,1716113759,1075.000000,,,,,,,,,default,,,,,,,
data_received,1716113759,860.000000,,,,,,,,,default,,,,,,,
iteration_duration,1716113759,1144.570501,,,,,,,,,default,,,,,,,
iterations,1716113759,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1716113760,1.000000,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_duration,1716113760,163.499542,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_blocked,1716113760,0.003100,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_connecting,1716113760,0.000000,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_tls_handshaking,1716113760,0.000000,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_sending,1716113760,0.040445,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_waiting,1716113760,163.371048,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_receiving,1716113760,0.088049,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_failed,1716113760,0.000000,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
checks,1716113760,1.000000,is status 302,,,,,,,,default,,,,,,,
vus,1716113760,1.000000,,,,,,,,,,,,,,,,
vus_max,1716113760,1.000000,,,,,,,,,,,,,,,,
data_sent,1716113761,1075.000000,,,,,,,,,default,,,,,,,
data_received,1716113761,860.000000,,,,,,,,,default,,,,,,,
iteration_duration,1716113761,1165.488554,,,,,,,,,default,,,,,,,
iterations,1716113761,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1716113761,1.000000,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_duration,1716113761,154.267284,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_blocked,1716113761,0.008949,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_connecting,1716113761,0.000000,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_tls_handshaking,1716113761,0.000000,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_sending,1716113761,0.057590,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_waiting,1716113761,154.089197,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_receiving,1716113761,0.120497,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_failed,1716113761,0.000000,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
checks,1716113761,1.000000,is status 302,,,,,,,,default,,,,,,,
vus,1716113761,1.000000,,,,,,,,,,,,,,,,
vus_max,1716113761,1.000000,,,,,,,,,,,,,,,,
data_sent,1716113762,1075.000000,,,,,,,,,default,,,,,,,
data_received,1716113762,860.000000,,,,,,,,,default,,,,,,,
iteration_duration,1716113762,1158.954265,,,,,,,,,default,,,,,,,
iterations,1716113762,1.000000,,,,,,,,,default,,,,,,,
vus,1716113762,1.000000,,,,,,,,,,,,,,,,
vus_max,1716113762,1.000000,,,,,,,,,,,,,,,,
http_reqs,1716113762,1.000000,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_duration,1716113762,189.535285,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_blocked,1716113762,0.010109,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_connecting,1716113762,0.000000,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_tls_handshaking,1716113762,0.000000,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_sending,1716113762,0.073054,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_waiting,1716113762,189.406137,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_receiving,1716113762,0.056094,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_failed,1716113762,0.000000,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
checks,1716113762,1.000000,is status 302,,,,,,,,default,,,,,,,
vus,1716113763,1.000000,,,,,,,,,,,,,,,,
vus_max,1716113763,1.000000,,,,,,,,,,,,,,,,
data_sent,1716113763,1075.000000,,,,,,,,,default,,,,,,,
data_received,1716113763,860.000000,,,,,,,,,default,,,,,,,
iteration_duration,1716113763,1194.499480,,,,,,,,,default,,,,,,,
iterations,1716113763,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1716113763,1.000000,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_duration,1716113763,196.048277,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_blocked,1716113763,0.003307,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_connecting,1716113763,0.000000,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_tls_handshaking,1716113763,0.000000,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_sending,1716113763,0.020054,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_waiting,1716113763,195.878345,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_receiving,1716113763,0.149878,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_failed,1716113763,0.000000,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
checks,1716113763,1.000000,is status 302,,,,,,,,default,,,,,,,
vus,1716113764,1.000000,,,,,,,,,,,,,,,,
vus_max,1716113764,1.000000,,,,,,,,,,,,,,,,
data_sent,1716113764,1075.000000,,,,,,,,,default,,,,,,,
data_received,1716113764,860.000000,,,,,,,,,default,,,,,,,
iteration_duration,1716113764,1197.347142,,,,,,,,,default,,,,,,,
iterations,1716113764,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1716113764,1.000000,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_duration,1716113764,164.821296,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_blocked,1716113764,0.002419,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_connecting,1716113764,0.000000,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_tls_handshaking,1716113764,0.000000,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_sending,1716113764,0.017129,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_waiting,1716113764,164.723642,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_receiving,1716113764,0.080525,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_failed,1716113764,0.000000,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
checks,1716113764,1.000000,is status 302,,,,,,,,default,,,,,,,
vus,1716113765,1.000000,,,,,,,,,,,,,,,,
vus_max,1716113765,1.000000,,,,,,,,,,,,,,,,
data_sent,1716113765,1075.000000,,,,,,,,,default,,,,,,,
data_received,1716113765,860.000000,,,,,,,,,default,,,,,,,
iteration_duration,1716113765,1165.811011,,,,,,,,,default,,,,,,,
iterations,1716113765,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1716113765,1.000000,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_duration,1716113765,139.170613,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_blocked,1716113765,0.002485,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_connecting,1716113765,0.000000,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_tls_handshaking,1716113765,0.000000,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_sending,1716113765,0.015638,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_waiting,1716113765,139.103546,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_receiving,1716113765,0.051429,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_failed,1716113765,0.000000,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
checks,1716113765,1.000000,is status 302,,,,,,,,default,,,,,,,
vus,1716113766,1.000000,,,,,,,,,,,,,,,,
vus_max,1716113766,1.000000,,,,,,,,,,,,,,,,
data_sent,1716113766,1075.000000,,,,,,,,,default,,,,,,,
data_received,1716113766,860.000000,,,,,,,,,default,,,,,,,
iteration_duration,1716113766,1140.549569,,,,,,,,,default,,,,,,,
iterations,1716113766,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1716113767,1.000000,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_duration,1716113767,142.345830,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_blocked,1716113767,0.002875,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_connecting,1716113767,0.000000,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_tls_handshaking,1716113767,0.000000,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_sending,1716113767,0.016554,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_waiting,1716113767,142.274654,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_receiving,1716113767,0.054622,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_failed,1716113767,0.000000,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
checks,1716113767,1.000000,is status 302,,,,,,,,default,,,,,,,
vus,1716113767,1.000000,,,,,,,,,,,,,,,,
vus_max,1716113767,1.000000,,,,,,,,,,,,,,,,
data_sent,1716113768,1075.000000,,,,,,,,,default,,,,,,,
data_received,1716113768,860.000000,,,,,,,,,default,,,,,,,
iteration_duration,1716113768,1143.633333,,,,,,,,,default,,,,,,,
iterations,1716113768,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1716113768,1.000000,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_duration,1716113768,168.955667,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_blocked,1716113768,0.002183,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_connecting,1716113768,0.000000,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_tls_handshaking,1716113768,0.000000,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_sending,1716113768,0.016314,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_waiting,1716113768,168.789708,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_receiving,1716113768,0.149645,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_failed,1716113768,0.000000,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
checks,1716113768,1.000000,is status 302,,,,,,,,default,,,,,,,
vus,1716113768,1.000000,,,,,,,,,,,,,,,,
vus_max,1716113768,1.000000,,,,,,,,,,,,,,,,
data_sent,1716113769,1067.000000,,,,,,,,,default,,,,,,,
data_received,1716113769,860.000000,,,,,,,,,default,,,,,,,
iteration_duration,1716113769,1170.153497,,,,,,,,,default,,,,,,,
iterations,1716113769,1.000000,,,,,,,,,default,,,,,,,
vus,1716113769,1.000000,,,,,,,,,,,,,,,,
vus_max,1716113769,1.000000,,,,,,,,,,,,,,,,
http_reqs,1716113769,1.000000,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_duration,1716113769,162.967571,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_blocked,1716113769,0.008386,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_connecting,1716113769,0.000000,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_tls_handshaking,1716113769,0.000000,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_sending,1716113769,0.059074,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_waiting,1716113769,162.770481,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_receiving,1716113769,0.138016,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_failed,1716113769,0.000000,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
checks,1716113769,1.000000,is status 302,,,,,,,,default,,,,,,,
vus,1716113770,1.000000,,,,,,,,,,,,,,,,
vus_max,1716113770,1.000000,,,,,,,,,,,,,,,,
data_sent,1716113770,1075.000000,,,,,,,,,default,,,,,,,
data_received,1716113770,860.000000,,,,,,,,,default,,,,,,,
iteration_duration,1716113770,1168.014979,,,,,,,,,default,,,,,,,
iterations,1716113770,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1716113770,1.000000,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_duration,1716113770,148.471755,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_blocked,1716113770,0.003080,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_connecting,1716113770,0.000000,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_tls_handshaking,1716113770,0.000000,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_sending,1716113770,0.019434,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_waiting,1716113770,148.400048,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_receiving,1716113770,0.052273,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_failed,1716113770,0.000000,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
checks,1716113770,1.000000,is status 302,,,,,,,,default,,,,,,,
vus,1716113771,1.000000,,,,,,,,,,,,,,,,
vus_max,1716113771,1.000000,,,,,,,,,,,,,,,,
data_sent,1716113771,1075.000000,,,,,,,,,default,,,,,,,
data_received,1716113771,860.000000,,,,,,,,,default,,,,,,,
iteration_duration,1716113771,1149.819089,,,,,,,,,default,,,,,,,
iterations,1716113771,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1716113771,1.000000,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_duration,1716113771,140.858783,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_blocked,1716113771,0.002736,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_connecting,1716113771,0.000000,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_tls_handshaking,1716113771,0.000000,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_sending,1716113771,0.020443,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_waiting,1716113771,140.787089,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_receiving,1716113771,0.051251,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_failed,1716113771,0.000000,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
checks,1716113771,1.000000,is status 302,,,,,,,,default,,,,,,,
vus,1716113772,1.000000,,,,,,,,,,,,,,,,
vus_max,1716113772,1.000000,,,,,,,,,,,,,,,,
data_sent,1716113772,1075.000000,,,,,,,,,default,,,,,,,
data_received,1716113772,860.000000,,,,,,,,,default,,,,,,,
iteration_duration,1716113772,1142.062437,,,,,,,,,default,,,,,,,
iterations,1716113772,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1716113772,1.000000,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_duration,1716113772,125.403930,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_blocked,1716113772,0.002825,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_connecting,1716113772,0.000000,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_tls_handshaking,1716113772,0.000000,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_sending,1716113772,0.016006,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_waiting,1716113772,125.331720,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_receiving,1716113772,0.056204,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_failed,1716113772,0.000000,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
checks,1716113772,1.000000,is status 302,,,,,,,,default,,,,,,,
vus,1716113773,1.000000,,,,,,,,,,,,,,,,
vus_max,1716113773,1.000000,,,,,,,,,,,,,,,,
data_sent,1716113773,1075.000000,,,,,,,,,default,,,,,,,
data_received,1716113773,860.000000,,,,,,,,,default,,,,,,,
iteration_duration,1716113773,1126.652256,,,,,,,,,default,,,,,,,
iterations,1716113773,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1716113773,1.000000,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_duration,1716113773,153.404630,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
http_req_blocked,1716113773,0.003183,,,,true,,POST,http://localhost:8000/review/,HTTP/1.1,default,,302,,,http://localhost:8000/review/,,
